lab_id,sio2_xrf,sio2_xrfq,sio2_grv,sio2_grvq,sio2_aes,sio2_aesq,sio2_aa,sio2_aaq,sio2_clr,sio2_clrq,sio2_unk,sio2_unkq,al2o3_xrf,al2o3_xrfq,al2o3_grv,al2o3_grvq,al2o3_aes,al2o3_aesq,al2o3_aa,al2o3_aaq,al2o3_clr,al2o3_clrq,al2o3_unk,al2o3_unkq,fe2o3_xrf,fe2o3_xrfq,fe2o3_grv,fe2o3_grvq,fe2o3_aes,fe2o3_aesq,fe2o3_aa,fe2o3_aaq,fe2o3_clr,fe2o3_clrq,fe2o3_unk,fe2o3_unkq,feo_aa,feo_aaq,feo_aes,feo_aesq,feo_grv,feo_grvq,feo_msc,feo_mscq,feo_ttr,feo_ttrq,feo_unk,feo_unkq,feto3_xrf,feto3_xrfq,feto3_aes,feto3_aesq,feto3_clr,feto3_clrq,feto3_msc,feto3_mscq,feto3_unk,feto3_unkq,mgo_xrf,mgo_xrfq,mgo_grv,mgo_grvq,mgo_aes,mgo_aesq,mgo_aa,mgo_aaq,mgo_unk,mgo_unkq,cao_xrf,cao_xrfq,cao_grv,cao_grvq,cao_aes,cao_aesq,cao_aa,cao_aaq,cao_unk,cao_unkq,na2o_xrf,na2o_xrfq,na2o_grv,na2o_grvq,na2o_aes,na2o_aesq,na2o_aa,na2o_aaq,na2o_msc,na2o_mscq,na2o_unk,na2o_unkq,k2o_xrf,k2o_xrfq,k2o_grv,k2o_grvq,k2o_aes,k2o_aesq,k2o_aa,k2o_aaq,k2o_msc,k2o_mscq,k2o_unk,k2o_unkq,tio2_xrf,tio2_xrfq,tio2_grv,tio2_grvq,tio2_aes,tio2_aesq,tio2_aa,tio2_aaq,tio2_clr,tio2_clrq,tio2_unk,tio2_unkq,p2o5_xrf,p2o5_xrfq,p2o5_grv,p2o5_grvq,p2o5_aes,p2o5_aesq,p2o5_aa,p2o5_aaq,p2o5_clr,p2o5_clrq,p2o5_unk,p2o5_unkq,mno_xrf,mno_xrfq,mno_grv,mno_grvq,mno_aes,mno_aesq,mno_aa,mno_aaq,mno_clr,mno_clrq,mno_unk,mno_unkq,loi_msc,loi_mscq,lof_unk,lof_unkq,h2o_m_msc,h2o_m_mscq,h2o_p_msc,h2o_p_mscq,h2o_t_msc,h2o_t_mscq,co2_ttr,co2_ttrq,co2_grv,co2_grvq,co2_msc,co2_mscq,co2_aa,co2_aaq,co2_unk,co2_unkq,co2_xrf,co2_xrfq,c_crb_ttr,c_crb_ttrq,c_org_dff,c_org_dffq,c_tot_cmb,c_tot_cmbq,s_org_msc,s_org_mscq,s_sfd_msc,s_sfd_mscq,s_so4_msc,s_so4_mscq,s_tot_msc,s_tot_mscq,cl_elctrd,cl_elctrdq,cl_clr,cl_clrq,cl_xrf,cl_xrfq,cl_msc,cl_mscq,cl_unk,cl_unkq,f_elctrd,f_elctrdq,f_msc,f_mscq,f_unk,f_unkq,
M165668,64.3,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.48,,,,4.32,,,,,,,,,,1.63,,,,,,,,,,5.11,,,,,,,,,,3.94,,,,,,,,,,,,1.96,,,,,,,,,,,,0.54,,,,,,,,,,,,0.21,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M165673,46.9,,,,,,,,,,,,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.17,,,,15,,,,,,,,,,5.04,,,,,,,,,,6.78,,,,,,,,,,4.35,,,,,,,,,,,,0.4,,,,,,,,,,,,2.59,,,,,,,,,,,,0.31,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M165676,65.5,,,,,,,,,,,,15.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.44,,,,4.31,,,,,,,,,,1.92,,,,,,,,,,4.57,,,,,,,,,,3.44,,,,,,,,,,,,2.64,,,,,,,,,,,,0.56,,,,,,,,,,,,0.17,,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M165689,57.4,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.33,,,,5.58,,,,,,,,,,2.39,,,,,,,,,,4.8,,,,,,,,,,7.24,,,,,,,,,,,,0.4,,,,,,,,,,,,0.6,,,,,,,,,,,,0.18,,,,,,,,,,,,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M165690,69.6,,,,,,,,,,,,15.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.75,,,,2.62,,,,,,,,,,0.8,,,,,,,,,,3.37,,,,,,,,,,3.79,,,,,,,,,,,,2.69,,,,,,,,,,,,0.35,,,,,,,,,,,,0.13,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M165691,66.2,,,,,,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.33,,,,3.86,,,,,,,,,,1.5,,,,,,,,,,4.54,,,,,,,,,,3.74,,,,,,,,,,,,1.96,,,,,,,,,,,,0.5,,,,,,,,,,,,0.19,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M165692,61.2,,,,,,,,,,,,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.19,,,,6.07,,,,,,,,,,2.53,,,,,,,,,,5.73,,,,,,,,,,3.39,,,,,,,,,,,,1.77,,,,,,,,,,,,0.81,,,,,,,,,,,,0.26,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M165693,61.7,,,,,,,,,,,,18.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.52,,,,4.25,,,,,,,,,,1.17,,,,,,,,,,4.44,,,,,,,,,,4.58,,,,,,,,,,,,3.94,,,,,,,,,,,,0.38,,,,,,,,,,,,0.18,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M165694,63.8,,,,,,,,,,,,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.59,,,,4,,,,,,,,,,1.21,,,,,,,,,,3.2,,,,,,,,,,4.68,,,,,,,,,,,,3.71,,,,,,,,,,,,0.39,,,,,,,,,,,,0.17,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M165695,62.3,,,,,,,,,,,,17.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.24,,,,5.04,,,,,,,,,,2.03,,,,,,,,,,5.7,,,,,,,,,,3.89,,,,,,,,,,,,1.56,,,,,,,,,,,,0.84,,,,,,,,,,,,0.27,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M165696,57.8,,,,,,,,,,,,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.57,,,,7.4,,,,,,,,,,3.01,,,,,,,,,,7.11,,,,,,,,,,3.27,,,,,,,,,,,,1.72,,,,,,,,,,,,0.93,,,,,,,,,,,,0.34,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M165697,67.8,,,,,,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.81,,,,3.71,,,,,,,,,,1.3,,,,,,,,,,4.62,,,,,,,,,,3.78,,,,,,,,,,,,1.69,,,,,,,,,,,,0.47,,,,,,,,,,,,0.18,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M166445,67.7,,,,,,,,69,,,,16.1,,,,,,,,16.2,,,,,,,,,,,,0.6,,,,,,,,,,,,1.95,,,,2.93,,,,,,,,,,0.99,,,,,,0.98,,,,4.09,,,,,,3.8,,,,4.06,,,,,,4.4,,,,,,1.99,,,,,,2,,,,,,0.36,,,,,,,,0.33,,,,0.26,,,,,,,,0.12,,,,0.06,,,,,,,,0.07,,,,,,,,0.22,,0.41,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167519,56.2,,,,,,,,,,,,20.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.53,,,,5.58,,,,,,,,,,0.36,,,,,,,,,,1.54,,,,,,,,,,6.08,,,,,,,,,,,,4.33,,,,,,,,,,,,0.11,,,,,,,,,,,,0.05,,,,,,,,,,,,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167520,47.5,,,,,,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,10.3,,,,,,,,,,4.31,,,,,,,,,,8.67,,,,,,,,,,4.24,,,,,,,,,,,,1.21,,,,,,,,,,,,1.63,,,,,,,,,,,,0.7,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167522,45.4,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.68,,,,10.1,,,,,,,,,,7.7,,,,,,,,,,11.7,,,,,,,,,,2.01,,,,,,,,,,,,2.23,,,,,,,,,,,,1.3,,,,,,,,,,,,0.53,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167523,49.9,,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.04,,,,8.03,,,,,,,,,,2.96,,,,,,,,,,7.28,,,,,,,,,,3.5,,,,,,,,,,,,2.99,,,,,,,,,,,,1.42,,,,,,,,,,,,0.46,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167524,55.9,,,,,,,,,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,,,,5.58,,,,,,,,,,0.41,,,,,,,,,,0.2,,,,,,,,,,4.18,,,,,,,,,,,,7.46,,,,,,,,,,,,0.11,,,,,,,,,,,,0.05,L,,,,,,,,,,,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167525,43.6,,,,,,,,,,,,17.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.98,,,,8.34,,,,,,,,,,2.33,,,,,,,,,,5.45,,,,,,,,,,2.14,,,,,,,,,,,,6.76,,,,,,,,,,,,1.4,,,,,,,,,,,,0.57,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167527,47.5,,,,,,,,,,,,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.45,,,,12.6,,,,,,,,,,7.69,,,,,,,,,,3.75,,,,,,,,,,3.61,,,,,,,,,,,,0.67,,,,,,,,,,,,2.23,,,,,,,,,,,,0.61,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167528,48,,,,,,,,,,,,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.92,,,,10.1,,,,,,,,,,5.61,,,,,,,,,,7.57,,,,,,,,,,4.3,,,,,,,,,,,,2.67,,,,,,,,,,,,1.16,,,,,,,,,,,,0.54,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167529,55.7,,,,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.42,,,,9.59,,,,,,,,,,1.25,,,,,,,,,,3.12,,,,,,,,,,7.85,,,,,,,,,,,,0.2,,,,,,,,,,,,0.77,,,,,,,,,,,,0.34,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167530,48.1,,,,,,,,,,,,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.66,,,,10.9,,,,,,,,,,6.67,,,,,,,,,,10.4,,,,,,,,,,2.14,,,,,,,,,,,,1.84,,,,,,,,,,,,1.24,,,,,,,,,,,,0.09,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167535,50.4,,,,,,,,,,,,16.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.71,,,,8.2,,,,,,,,,,4.92,,,,,,,,,,7.12,,,,,,,,,,3.75,,,,,,,,,,,,2.8,,,,,,,,,,,,1.47,,,,,,,,,,,,0.43,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167536,47.3,,,,,,,,,,,,16.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.94,,,,12.8,,,,,,,,,,3.58,,,,,,,,,,5.68,,,,,,,,,,4.56,,,,,,,,,,,,0.93,,,,,,,,,,,,2.1,,,,,,,,,,,,1.06,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167537,52.7,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.43,,,,7.84,,,,,,,,,,5.33,,,,,,,,,,4.67,,,,,,,,,,4.27,,,,,,,,,,,,0.5,,,,,,,,,,,,1,,,,,,,,,,,,0.34,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167538,58.5,,,,,,,,,,,,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.34,,,,7.05,,,,,,,,,,3,,,,,,,,,,6.79,,,,,,,,,,3.7,,,,,,,,,,,,1.44,,,,,,,,,,,,0.7,,,,,,,,,,,,0.17,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167539,50.6,,,,,,,,,,,,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.15,,,,12.3,,,,,,,,,,0.98,,,,,,,,,,6.95,,,,,,,,,,3.38,,,,,,,,,,,,2.23,,,,,,,,,,,,1.65,,,,,,,,,,,,0.69,,,,,,,,,,,,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167540,47.3,,,,,,,,,,,,21.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.18,,,,7.77,,,,,,,,,,4.63,,,,,,,,,,13.5,,,,,,,,,,2.62,,,,,,,,,,,,0.56,,,,,,,,,,,,1.14,,,,,,,,,,,,0.07,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167541,50.8,,,,,,,,,,,,19.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.25,,,,9.82,,,,,,,,,,5.04,,,,,,,,,,10.4,,,,,,,,,,3.34,,,,,,,,,,,,0.71,,,,,,,,,,,,0.87,,,,,,,,,,,,0.12,,,,,,,,,,,,0.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167542,52.9,,,,,,,,,,,,18.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.88,,,,10.2,,,,,,,,,,4.31,,,,,,,,,,9.26,,,,,,,,,,3.36,,,,,,,,,,,,0.5,,,,,,,,,,,,1.02,,,,,,,,,,,,0.22,,,,,,,,,,,,0.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167543,61.8,,,,,,,,,,,,16.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.9,,,,5.58,,,,,,,,,,2.69,,,,,,,,,,6.01,,,,,,,,,,3.66,,,,,,,,,,,,1.51,,,,,,,,,,,,0.56,,,,,,,,,,,,0.15,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167544,58.5,,,,,,,,,,,,17.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.71,,,,7.21,,,,,,,,,,3.03,,,,,,,,,,6.79,,,,,,,,,,3.71,,,,,,,,,,,,1.45,,,,,,,,,,,,0.7,,,,,,,,,,,,0.17,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167645,53.3,,,,,,,,,,,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,,,,14.2,,,,,,,,,,1.05,,,,,,,,,,3.12,,,,,,,,,,2.36,,,,,,,,,,,,3.21,,,,,,,,,,,,1.96,,,,,,,,,,,,0.68,,,,,,,,,,,,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167646,49.5,,,,,,,,,,,,16.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.07,,,,11.5,,,,,,,,,,6.13,,,,,,,,,,11.7,,,,,,,,,,2.23,,,,,,,,,,,,0.56,,,,,,,,,,,,1.37,,,,,,,,,,,,0.11,,,,,,,,,,,,0.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167647,46.5,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.09,,,,15.8,,,,,,,,,,5.41,,,,,,,,,,2.9,,,,,,,,,,4.58,,,,,,,,,,,,0.24,,,,,,,,,,,,2.51,,,,,,,,,,,,0.69,,,,,,,,,,,,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167648,58,,,,,,,,,,,,14.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.17,,,,8.89,,,,,,,,,,3.89,,,,,,,,,,6.5,,,,,,,,,,3.33,,,,,,,,,,,,1.68,,,,,,,,,,,,0.73,,,,,,,,,,,,0.11,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167649,67.6,,,,,,,,,,,,13.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.24,,,,4.05,,,,,,,,,,0.72,,,,,,,,,,2.05,,,,,,,,,,3.1,,,,,,,,,,,,2.5,,,,,,,,,,,,0.82,,,,,,,,,,,,0.14,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167650,44.4,,,,,,,,,,,,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.9,,,,9.36,,,,,,,,,,9.76,,,,,,,,,,9.94,,,,,,,,,,2.13,,,,,,,,,,,,0.87,,,,,,,,,,,,1.34,,,,,,,,,,,,0.35,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167651,49.2,,,,,,,,,,,,13.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.28,,,,14.1,,,,,,,,,,3.53,,,,,,,,,,7.57,,,,,,,,,,4.25,,,,,,,,,,,,0.84,,,,,,,,,,,,2.52,,,,,,,,,,,,0.56,,,,,,,,,,,,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167652,61,,,,,,,,,,,,14.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,7.92,,,,,,,,,,2.51,,,,,,,,,,5.36,,,,,,,,,,3.5,,,,,,,,,,,,1.93,,,,,,,,,,,,0.72,,,,,,,,,,,,0.11,,,,,,,,,,,,0.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167653,54.2,,,,,,,,,,,,15.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.71,,,,8.45,,,,,,,,,,2.92,,,,,,,,,,5.54,,,,,,,,,,3.29,,,,,,,,,,,,1.76,,,,,,,,,,,,1.4,,,,,,,,,,,,0.33,,,,,,,,,,,,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167654,68,,,,,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.09,,,,4.26,,,,,,,,,,0.7,,,,,,,,,,2.46,,,,,,,,,,4.11,,,,,,,,,,,,2.05,,,,,,,,,,,,0.49,,,,,,,,,,,,0.12,,,,,,,,,,,,0.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167655,71.1,,,,,,,,,,,,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.03,,,,2.29,,,,,,,,,,0.82,,,,,,,,,,3.4,,,,,,,,,,4.35,,,,,,,,,,,,1.16,,,,,,,,,,,,0.24,,,,,,,,,,,,0.11,,,,,,,,,,,,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167656,71.6,,,,,,,,,,,,12.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.15,,,,4.48,,,,,,,,,,0.1,,,,,,,,,,0.74,,,,,,,,,,4.99,,,,,,,,,,,,3.27,,,,,,,,,,,,0.31,,,,,,,,,,,,0.05,L,,,,,,,,,,,0.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167657,61.4,,,,,,,,,,,,17.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.14,,,,5.3,,,,,,,,,,1.93,,,,,,,,,,6.41,,,,,,,,,,4.03,,,,,,,,,,,,2.07,,,,,,,,,,,,0.64,,,,,,,,,,,,0.22,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167658,66.6,,,,,,,,,,,,17.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7,,,,1.9,,,,,,,,,,0.64,,,,,,,,,,4,,,,,,,,,,5.77,,,,,,,,,,,,1.71,,,,,,,,,,,,0.25,,,,,,,,,,,,0.07,,,,,,,,,,,,0.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167659,61.9,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.92,,,,4.81,,,,,,,,,,1.58,,,,,,,,,,6.28,,,,,,,,,,4.59,,,,,,,,,,,,1.39,,,,,,,,,,,,0.55,,,,,,,,,,,,0.18,,,,,,,,,,,,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167660,50.9,,,,,,,,,,,,19.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.79,,,,10.1,,,,,,,,,,3.99,,,,,,,,,,9.69,,,,,,,,,,3.55,,,,,,,,,,,,0.67,,,,,,,,,,,,1.17,,,,,,,,,,,,0.24,,,,,,,,,,,,0.17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167661,64.5,,,,,,,,,,,,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.64,,,,4.01,,,,,,,,,,1.04,,,,,,,,,,3,,,,,,,,,,5.12,,,,,,,,,,,,0.98,,,,,,,,,,,,0.38,,,,,,,,,,,,0.18,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167662,56.3,,,,,,,,,,,,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.87,,,,7.98,,,,,,,,,,2.78,,,,,,,,,,5.12,,,,,,,,,,3.65,,,,,,,,,,,,2.34,,,,,,,,,,,,1.1,,,,,,,,,,,,0.25,,,,,,,,,,,,0.13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167663,47.4,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.83,,,,14.9,,,,,,,,,,3.91,,,,,,,,,,9.07,,,,,,,,,,2.54,,,,,,,,,,,,0.35,,,,,,,,,,,,2.5,,,,,,,,,,,,0.32,,,,,,,,,,,,0.28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167664,48,,,,,,,,,,,,14.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.36,,,,13.7,,,,,,,,,,4.53,,,,,,,,,,9.76,,,,,,,,,,2.76,,,,,,,,,,,,0.61,,,,,,,,,,,,2.09,,,,,,,,,,,,0.26,,,,,,,,,,,,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167665,68.4,,,,,,,,,,,,16.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.99,,,,2.97,,,,,,,,,,0.9,,,,,,,,,,3.87,,,,,,,,,,4.28,,,,,,,,,,,,1.92,,,,,,,,,,,,0.44,,,,,,,,,,,,0.15,,,,,,,,,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
M167666,68.5,,,,,,,,,,,,15.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18,,,,2.51,,,,,,,,,,0.95,,,,,,,,,,2.88,,,,,,,,,,3.83,,,,,,,,,,,,3.78,,,,,,,,,,,,0.24,,,,,,,,,,,,0.14,,,,,,,,,,,,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
